source_lang,target_lang,train_dataset,dataset_size,test_dataset,m2m100_ft_spBLEU_mean,m2m100_ft_spBLEU_se,m2m100_ft_chrF2++_mean,m2m100_ft_chrF2++_se,m2m100_ft_BLEU_mean,m2m100_ft_BLEU_se,m2m100_ft_chrF2_mean,m2m100_ft_chrF2_se,m2m100_ft_TER_mean,m2m100_ft_TER_se,m2m100_ft_comet_score_mean,m2m100_ft_comet_score_se,m2m100_noft_spBLEU_mean,m2m100_noft_spBLEU_se,m2m100_noft_chrF2++_mean,m2m100_noft_chrF2++_se,m2m100_noft_BLEU_mean,m2m100_noft_BLEU_se,m2m100_noft_chrF2_mean,m2m100_noft_chrF2_se,m2m100_noft_TER_mean,m2m100_noft_TER_se,m2m100_noft_comet_score_mean,m2m100_noft_comet_score_se,small100_ft_spBLEU_mean,small100_ft_spBLEU_se,small100_ft_chrF2++_mean,small100_ft_chrF2++_se,small100_ft_BLEU_mean,small100_ft_BLEU_se,small100_ft_chrF2_mean,small100_ft_chrF2_se,small100_ft_TER_mean,small100_ft_TER_se,small100_ft_comet_score_mean,small100_ft_comet_score_se,small100_noft_spBLEU_mean,small100_noft_spBLEU_se,small100_noft_chrF2++_mean,small100_noft_chrF2++_se,small100_noft_BLEU_mean,small100_noft_BLEU_se,small100_noft_chrF2_mean,small100_noft_chrF2_se,small100_noft_TER_mean,small100_noft_TER_se,small100_noft_comet_score_mean,small100_noft_comet_score_se,nllb_ft_spBLEU_mean,nllb_ft_spBLEU_se,nllb_ft_chrF2++_mean,nllb_ft_chrF2++_se,nllb_ft_BLEU_mean,nllb_ft_BLEU_se,nllb_ft_chrF2_mean,nllb_ft_chrF2_se,nllb_ft_TER_mean,nllb_ft_TER_se,nllb_ft_comet_score_mean,nllb_ft_comet_score_se,nllb_noft_spBLEU_mean,nllb_noft_spBLEU_se,nllb_noft_chrF2++_mean,nllb_noft_chrF2++_se,nllb_noft_BLEU_mean,nllb_noft_BLEU_se,nllb_noft_chrF2_mean,nllb_noft_chrF2_se,nllb_noft_TER_mean,nllb_noft_TER_se,nllb_noft_comet_score_mean,nllb_noft_comet_score_se,trfm_spBLEU_mean,trfm_spBLEU_se,trfm_chrF2++_mean,trfm_chrF2++_se,trfm_BLEU_mean,trfm_BLEU_se,trfm_chrF2_mean,trfm_chrF2_se,trfm_TER_mean,trfm_TER_se,trfm_comet_score_mean,trfm_comet_score_se,genetic,geographic,syntactic,inventory,phonological,featural,dev_size,test_size,train_word_vocab_size,dev_word_vocab_size,test_word_vocab_size,avg_train_sentence_length,avg_dev_sentence_length,avg_test_sentence_length,train_dev_word_overlap,train_test_word_overlap,dev_test_word_overlap,ttr_train,ttr_dev,ttr_test,train_dev_ttr_distance,train_test_ttr_distance,dev_test_ttr_distance,train_dev_jsd,train_test_jsd,dev_test_jsd,train_dev_tf_idf,train_test_tf_idf,dev_test_tf_idf,train_dev_st_similarity,train_test_st_similarity,dev_test_st_similarity,eng_target,morphological
eng,tgl,MT560_OPUS_OpenSubtitles_v2018,15161,flores,16.7,0.7,43.4,0.6,14.5,0.7,45.0,0.7,64.0,0.8,0.6922,0.112,17.4,0.8,43.9,0.7,15.4,0.8,45.6,0.7,64.8,0.9,0.7137,0.1108,21.0,0.8,47.9,0.6,18.4,0.8,49.6,0.6,58.7,0.8,0.7421,0.105,22.9,0.8,50.0,0.7,20.0,0.9,51.9,0.7,59.3,0.9,0.7669,0.0983,34.6,1.0,58.6,0.7,30.2,1.1,60.5,0.7,49.5,1.0,0.8411,0.0717,35.6,1.0,59.3,0.8,30.7,1.1,61.2,0.7,49.0,1.0,0.8448,0.0702,1.0,0.1,19.7,0.3,0.9,0.2,20.9,0.4,126.3,5.1,0.3577,0.0517,1.0,0.3864,0.5873,0.461,0.3277,0.55,997.0,1012.0,36.0,38.0,41.0,27.31518995975718,130.40320962888666,135.32509881422925,0.4864864864864865,0.4675324675324675,0.4683544303797468,8.989482305702328e-05,0.0002922807125496,0.0002993815215883,0.4794685712875795,0.4896242532325623,0.0005625559002863,0.0662076504674128,0.0662884566738813,0.0110438291585339,0.0099968622028697,0.0100066166587,0.0054125834739857,0.1805682182312011,0.1813737750053405,0.002015471458435,0.0,0.763
eng,tgl,MT560_OPUS_OpenSubtitles_v2018,15161,MT560_WikiMatrix,6.4,0.8,26.9,0.5,3.9,0.6,28.9,0.5,109.9,1.6,0.5335,0.1446,6.4,0.7,27.2,0.5,3.8,0.5,29.1,0.5,113.1,1.9,0.5408,0.1419,6.8,0.7,27.8,0.5,4.1,0.5,29.7,0.5,109.7,1.9,0.5507,0.1432,6.9,0.7,28.2,0.6,4.2,0.5,30.3,0.6,112.6,1.8,0.5579,0.1464,7.4,0.8,29.5,0.6,4.8,0.6,31.6,0.6,114.0,2.0,0.5901,0.1455,7.4,0.7,29.7,0.6,4.8,0.6,31.8,0.6,114.5,1.9,0.5921,0.1446,0.1,0.0,14.6,0.2,0.2,0.1,15.8,0.3,160.1,4.9,0.324,0.059,1.0,0.3864,0.5873,0.461,0.3277,0.55,997.0,2000.0,36.0,38.0,338.0,27.31518995975718,130.40320962888666,113.206,0.4864864864864865,0.0962566844919786,0.0957446808510638,8.989482305702328e-05,0.0002922807125496,0.0014928537356677,0.4794685712875795,0.8831925281865675,0.6467592408506402,0.0662076504674128,0.0974747988471418,0.0799660383134417,0.0099968622028697,0.0074368420134679,0.0073847796318497,0.1805682182312011,0.1864491701126098,0.036529541015625,0.0,0.763
eng,tgl,MT560_OPUS_OpenSubtitles_v2018,15161,OPUS_bible,9.2,0.5,36.3,0.6,8.9,0.6,37.9,0.6,74.5,1.0,0.5801,0.1013,9.5,0.5,36.4,0.6,8.8,0.6,38.2,0.7,78.2,1.5,0.5855,0.1057,12.1,0.6,40.0,0.6,11.4,0.7,41.9,0.6,69.8,1.6,0.6454,0.1073,13.2,0.6,40.8,0.7,11.9,0.7,42.8,0.7,73.2,1.2,0.6396,0.1192,27.0,0.9,54.1,0.7,23.0,1.1,56.5,0.6,57.2,1.1,0.8014,0.0735,32.7,1.0,57.8,0.7,27.0,1.1,60.0,0.7,53.5,1.2,0.8102,0.0745,1.7,0.2,20.6,0.3,1.1,0.2,21.7,0.4,123.8,5.3,0.3982,0.0619,1.0,0.3864,0.5873,0.461,0.3277,0.55,997.0,1000.0,36.0,38.0,25.0,27.31518995975718,130.40320962888666,131.388,0.4864864864864865,0.4098360655737705,0.3968253968253968,8.989482305702328e-05,0.0002922807125496,0.0001902761287179,0.4794685712875795,0.2783152904328261,0.2873894114005889,0.0662076504674129,0.1075492046740067,0.1004916811934818,0.0099968622028697,0.0139119720802808,0.0132171116907894,0.1805682182312011,0.1755001544952392,0.0576767325401306,0.0,0.763
eng,afr,MT560_OPUS100,267526,MT560_OPUS_OpenSubtitles_v2018,57.7,2.1,72.0,1.7,50.2,2.6,72.4,1.7,35.6,2.1,0.8829,0.1278,33.2,1.9,55.5,1.7,27.6,2.1,56.3,1.7,60.0,2.5,0.8153,0.1485,39.1,2.1,58.8,1.7,31.8,2.4,59.2,1.7,48.9,2.1,0.8509,0.1409,33.3,1.9,55.2,1.6,27.2,2.1,56.0,1.6,58.7,2.4,0.8183,0.1453,46.1,2.0,65.0,1.7,37.6,2.4,65.4,1.7,44.5,2.1,0.8747,0.1224,39.1,2.0,61.4,1.7,31.9,2.2,62.0,1.7,54.6,2.4,0.8404,0.1379,57.0,2.5,68.4,1.9,50.2,3.0,68.2,1.9,34.5,2.3,0.8724,0.1546,0.6638,0.3303,0.4873,0.4774,0.39,0.4736,997.0,1000.0,67.0,37.0,31.0,25.758389838744645,108.56770310932798,19.131,0.3461538461538461,0.3163265306122449,0.4558823529411764,9.72277184906369e-06,0.0003418266476968,0.0016204066698029,0.943921887195822,0.9880355928932696,0.6225980903798806,0.0420300865627785,0.0969041999550804,0.0985617471063184,0.0027023556275188,0.0082754808400075,0.0980488350837,0.2490702271461486,0.1811776757240295,0.3572312593460083,0.0,0.4359
eng,afr,MT560_OPUS100,267526,MT560_OPUS_Tatoeba,61.7,1.4,74.9,1.0,58.1,1.5,74.8,1.0,25.6,1.1,0.8952,0.122,53.4,1.4,69.6,1.0,49.0,1.6,69.3,1.0,31.2,1.2,0.8902,0.12,52.3,1.3,68.9,0.9,49.0,1.4,68.6,0.9,30.1,1.1,0.8842,0.1256,51.1,1.4,67.9,1.0,47.8,1.6,67.5,1.0,31.4,1.1,0.877,0.1296,62.7,1.3,75.7,0.9,58.0,1.5,75.6,0.9,24.6,1.0,0.9137,0.1033,63.0,1.4,76.4,0.9,58.2,1.6,76.2,0.9,25.1,1.1,0.9144,0.1012,52.8,1.5,67.4,1.1,49.4,1.6,67.1,1.1,32.9,1.2,0.8365,0.1725,0.6638,0.3303,0.4873,0.4774,0.39,0.4736,997.0,2345.0,67.0,37.0,33.0,25.758389838744645,108.56770310932798,24.16673773987207,0.3461538461538461,0.33,0.4714285714285714,9.72277184906369e-06,0.0003418266476968,0.0005823084117096,0.943921887195822,0.9668848968723276,0.1705525316689201,0.0420300865627785,0.0927197789601122,0.0924303418890607,0.0027023556275188,0.0077095988605268,0.0102879244784855,0.2490702271461486,0.2510049343109131,0.3405012488365173,0.0,0.4359
eng,afr,MT560_OPUS100,267526,OPUS_bible,20.5,0.7,44.9,0.7,16.8,0.8,45.7,0.6,60.3,1.0,0.6453,0.1263,38.3,1.2,58.7,0.9,33.3,1.2,59.3,0.9,47.2,1.2,0.8051,0.0979,29.2,1.0,52.6,0.8,25.2,1.0,53.4,0.8,51.9,1.1,0.7421,0.1144,31.0,1.0,53.6,0.8,26.7,1.0,54.3,0.8,51.7,1.2,0.7584,0.1113,42.0,1.2,61.6,0.8,36.1,1.2,62.4,0.8,44.9,1.1,0.8313,0.0811,45.2,1.3,63.3,1.0,39.3,1.3,64.1,0.9,43.8,1.5,0.838,0.0806,9.7,0.5,31.3,0.5,7.7,0.5,31.7,0.5,80.1,2.6,0.4355,0.0943,0.6638,0.3303,0.4873,0.4774,0.39,0.4736,997.0,1000.0,67.0,37.0,23.0,25.758389838744645,108.56770310932798,107.706,0.3461538461538461,0.2555555555555555,0.3833333333333333,9.72277184906369e-06,0.0003418266476968,0.0002135442779418,0.943921887195822,0.91101207915222,0.3608760584192854,0.0420300865627785,0.1078855254608197,0.0892975076490507,0.0027023556275188,0.0151563015670421,0.0281986043593951,0.2490702271461486,0.391956627368927,0.3804779648780823,0.0,0.4359
eng,afr,MT560_OPUS100,267526,MT560_OPUS_SPC,46.9,2.4,61.1,1.7,37.0,1.9,63.2,1.9,53.7,2.2,0.7233,0.1837,26.6,1.5,47.9,1.4,22.4,1.5,50.3,1.4,67.6,2.1,0.6909,0.1659,26.6,1.4,49.2,1.3,22.1,1.6,51.6,1.3,64.7,2.0,0.6942,0.1678,26.2,1.5,48.9,1.4,22.1,1.6,51.4,1.4,66.3,2.1,0.6895,0.1646,41.4,1.7,58.5,1.5,33.4,1.7,60.8,1.5,55.6,2.2,0.7393,0.1766,35.3,1.7,53.6,1.5,28.7,1.7,56.0,1.5,61.2,2.1,0.7279,0.17,29.7,1.7,46.7,1.4,22.3,1.6,48.7,1.4,68.2,2.1,0.64,0.1935,0.6638,0.3303,0.4873,0.4774,0.39,0.4736,997.0,1000.0,67.0,37.0,35.0,25.758389838744645,108.56770310932798,52.712,0.3461538461538461,0.3431372549019608,0.4861111111111111,9.72277184906369e-06,0.0003418266476968,0.0006639854302625,0.943921887195822,0.9709283189297528,0.2354088854725126,0.0420300865627785,0.0701705235105814,0.0391971185741852,0.0027023556275188,0.0043524446043501,0.0189564766371636,0.2490702271461486,0.1509754657745361,0.1595580577850341,0.0,0.4359
eng,afr,MT560_OPUS100,267526,bible,20.1,0.8,44.2,0.7,17.0,0.8,44.7,0.7,60.8,1.1,0.6098,0.1295,39.4,1.2,59.8,0.9,35.3,1.3,60.2,0.8,44.7,1.2,0.8029,0.0987,30.8,1.1,54.0,0.8,27.8,1.1,54.4,0.8,49.4,1.2,0.7341,0.1211,32.9,1.1,55.4,0.8,29.7,1.1,55.7,0.8,48.5,1.2,0.7525,0.1185,48.2,1.2,66.1,0.9,42.5,1.3,66.6,0.9,38.8,1.2,0.8396,0.0754,50.9,1.3,67.7,0.9,45.0,1.4,68.2,0.9,37.6,1.3,0.8452,0.0781,9.6,0.5,30.9,0.5,7.8,0.5,31.2,0.5,80.4,2.5,0.4214,0.088,0.6638,0.3303,0.4873,0.4774,0.39,0.4736,997.0,1000.0,67.0,37.0,23.0,25.758389838744645,108.56770310932798,107.706,0.3461538461538461,0.2555555555555555,0.3833333333333333,9.72277184906369e-06,0.0003418266476968,0.0002135442779418,0.943921887195822,0.91101207915222,0.3608760584192854,0.0420300865627785,0.1078855254608197,0.0892975076490507,0.0027023556275188,0.0151563015670421,0.0281986043593951,0.2490702271461486,0.391956627368927,0.3804779648780823,0.0,0.4359
eng,afr,MT560_OPUS100,267526,flores,30.6,0.9,54.7,0.7,23.9,1.0,56.9,0.6,52.7,1.0,0.7329,0.1277,39.7,1.0,61.7,0.7,31.9,1.1,63.9,0.7,46.0,1.0,0.8481,0.0814,36.6,0.9,60.2,0.7,29.7,1.0,62.4,0.7,46.7,0.9,0.816,0.0981,37.5,1.0,60.6,0.7,30.5,1.1,62.8,0.7,46.6,1.0,0.8237,0.093,46.0,1.1,65.7,0.7,36.2,1.2,68.0,0.7,42.4,1.0,0.8742,0.0646,43.7,1.0,64.1,0.7,34.2,1.1,66.4,0.7,45.1,1.0,0.8706,0.0691,12.9,0.6,35.9,0.6,10.1,0.6,37.5,0.6,73.4,1.4,0.4595,0.1097,0.6638,0.3303,0.4873,0.4774,0.39,0.4736,997.0,1012.0,67.0,37.0,40.0,25.758389838744645,108.56770310932798,112.7302371541502,0.3461538461538461,0.3644859813084112,0.4805194805194805,9.72277184906369e-06,0.0003418266476968,0.0003506219156228,0.943921887195822,0.9453088079901268,0.0006292453734002,0.0420300865627785,0.0459486859178761,0.0120851837017198,0.0027023556275188,0.0031050136922663,0.004680540110884,0.2490702271461486,0.2597737312316894,0.0131995677947998,0.0,0.4359
eng,afr,MT560_OPUS100,267526,MT560_OPUS100,47.4,2.3,59.5,1.8,38.6,2.8,61.0,1.8,55.7,2.7,0.7608,0.1877,24.8,1.5,43.7,1.4,18.3,1.6,45.4,1.4,77.4,2.5,0.7146,0.165,29.9,1.6,48.9,1.4,22.5,1.9,50.5,1.5,66.3,3.3,0.7557,0.1748,24.9,1.6,45.0,1.4,18.7,1.8,46.7,1.5,73.2,2.4,0.7254,0.1687,44.9,2.0,58.6,1.6,35.8,2.3,60.2,1.6,55.4,2.5,0.7894,0.1753,32.7,1.7,50.5,1.5,23.5,1.9,52.3,1.5,67.5,2.4,0.7633,0.1697,43.7,2.1,55.1,1.6,34.6,2.5,56.4,1.6,59.3,3.6,0.7563,0.1991,0.6638,0.3303,0.4873,0.4774,0.39,0.4736,997.0,1930.0,67.0,37.0,37.0,25.758389838744645,108.56770310932798,25.581347150259067,0.3461538461538461,0.3557692307692308,0.4864864864864865,9.72277184906369e-06,0.0003418266476968,0.000749412622539,0.943921887195822,0.9742206078867536,0.2957988323279951,0.0420300865627785,0.0123324429748994,0.0421838334719443,0.0027023556275188,0.0001964886839201,0.002507788748197,0.2490702271461486,0.0009468793869018,0.2546834349632263,0.0,0.4359
eng,tgl,MT560_OPUS_Tatoeba,6787,MT560_OPUS_Tatoeba,22.9,2.3,48.0,2.0,18.5,2.5,49.4,1.9,67.1,3.4,0.7679,0.1537,10.5,1.5,34.9,1.8,8.1,1.6,36.4,1.8,91.7,3.6,0.6987,0.1601,23.6,2.3,48.0,1.8,19.7,2.7,49.2,1.9,66.1,4.0,0.7732,0.1576,13.5,1.9,38.0,1.8,11.0,2.0,39.4,1.8,81.5,3.1,0.7316,0.1559,35.6,2.8,59.9,2.1,30.5,3.2,61.7,2.0,56.5,3.6,0.848,0.1279,35.6,2.8,59.9,2.1,30.5,3.2,61.7,2.0,56.5,3.6,0.848,0.1279,8.9,1.9,28.8,1.7,6.9,1.7,29.0,1.7,96.0,11.9,0.5624,0.1593,1.0,0.3864,0.5873,0.461,0.3277,0.55,997.0,500.0,36.0,38.0,29.0,28.97900429457611,130.40320962888666,28.384,0.4864864864864865,0.4461538461538462,0.4328358208955223,0.0001975948317973,0.0002922807125496,0.002043404735062,0.1049470249463814,0.8159530172499182,0.734387068427288,0.0731963256940666,0.0283307401644827,0.0900940281472107,0.0062623335345755,0.0021091653541276,0.0099034622894652,0.1380115747451782,0.0050702095031738,0.1620205044746399,0.0,0.763
eng,tgl,MT560_OPUS_Tatoeba,6787,bible,10.4,0.5,37.2,0.6,9.2,0.6,38.8,0.6,72.9,1.0,0.5951,0.109,10.4,0.6,37.7,0.7,9.5,0.6,39.1,0.7,77.3,1.3,0.587,0.1081,15.2,0.6,42.9,0.6,13.4,0.7,44.7,0.6,67.2,1.0,0.658,0.1083,14.8,0.7,41.6,0.8,13.2,0.8,43.2,0.8,72.1,1.2,0.6329,0.1271,35.0,1.0,59.3,0.7,28.6,1.1,61.3,0.7,51.7,1.1,0.8121,0.0729,35.0,1.0,59.4,0.7,28.7,1.1,61.4,0.7,51.7,1.1,0.8122,0.0729,0.4,0.1,12.4,0.3,0.4,0.1,13.9,0.3,168.4,8.8,0.283,0.0658,1.0,0.3864,0.5873,0.461,0.3277,0.55,997.0,1000.0,36.0,38.0,25.0,28.97900429457611,130.40320962888666,131.582,0.4864864864864865,0.4098360655737705,0.3968253968253968,0.0001975948317973,0.0002922807125496,0.0001899955921022,0.1049470249463814,0.0015997541136569,0.2898263523204357,0.0731963256940666,0.0710419234139076,0.1004945696297827,0.0062623335345755,0.0073611685065141,0.0139888312825446,0.1380115747451782,0.1475606560707092,0.0577444434165954,0.0,0.763
eng,tgl,MT560_OPUS_Tatoeba,6787,MT560_WikiMatrix,6.4,0.7,27.9,0.5,3.8,0.5,29.9,0.5,112.3,1.7,0.5439,0.1455,6.4,0.7,27.2,0.5,3.8,0.5,29.1,0.5,113.1,1.9,0.5408,0.1419,6.9,0.7,28.8,0.6,4.1,0.5,30.9,0.6,113.1,1.8,0.5621,0.1436,6.9,0.7,28.2,0.6,4.2,0.5,30.3,0.6,112.6,1.8,0.5579,0.1464,7.4,0.7,29.7,0.6,4.8,0.6,31.8,0.6,114.5,1.9,0.5922,0.1445,7.4,0.7,29.7,0.6,4.8,0.6,31.8,0.6,114.5,1.9,0.5921,0.1446,0.0,0.0,7.7,0.1,0.0,0.0,8.6,0.1,138.0,4.5,0.2631,0.0662,1.0,0.3864,0.5873,0.461,0.3277,0.55,997.0,2000.0,36.0,38.0,338.0,28.97900429457611,130.40320962888666,113.206,0.4864864864864865,0.0962566844919786,0.0957446808510638,0.0001975948317973,0.0002922807125496,0.0014928537356677,0.1049470249463814,0.7527983427397547,0.6467592408506402,0.0731963256940666,0.1264221181293886,0.0799660383134417,0.0062623335345755,0.0089602775136897,0.0073847796318497,0.1380115747451782,0.1435694098472595,0.036529541015625,0.0,0.763
eng,tgl,MT560_OPUS_Tatoeba,6787,flores,19.2,0.7,46.1,0.6,16.5,0.8,47.8,0.6,61.9,1.1,0.6994,0.1197,17.4,0.8,43.9,0.7,15.4,0.8,45.6,0.7,64.8,0.9,0.7137,0.1108,23.8,0.8,51.3,0.6,20.7,0.9,53.3,0.6,56.5,0.9,0.757,0.1083,22.9,0.8,50.0,0.7,20.0,0.9,51.9,0.7,59.3,0.9,0.7669,0.0983,35.6,1.0,59.3,0.8,30.7,1.0,61.2,0.8,49.0,1.0,0.8449,0.0701,35.6,1.0,59.3,0.8,30.7,1.1,61.2,0.7,49.0,1.0,0.8448,0.0702,0.2,0.1,10.6,0.2,0.0,0.0,11.7,0.3,145.1,6.3,0.2726,0.0586,1.0,0.3864,0.5873,0.461,0.3277,0.55,997.0,1012.0,36.0,38.0,41.0,28.97900429457611,130.40320962888666,135.32509881422925,0.4864864864864865,0.4675324675324675,0.4683544303797468,0.0001975948317973,0.0002922807125496,0.0002993815215883,0.1049470249463814,0.1155931234808273,0.0005625559002863,0.0731963256940665,0.0699908473375057,0.0110438291585339,0.0062623335345755,0.0061812170399271,0.0054125834739857,0.1380115747451782,0.1384545564651489,0.002015471458435,0.0,0.763
eng,tgl,MT560_OPUS_Tatoeba,6787,MT560_OPUS_OpenSubtitles_v2018,11.1,1.8,32.5,1.6,6.2,1.7,34.3,1.7,87.5,3.3,0.7103,0.1491,7.5,1.5,27.3,1.6,3.5,1.1,29.0,1.7,106.1,4.4,0.6739,0.1491,11.6,1.9,32.8,1.6,5.8,1.7,34.6,1.7,85.8,3.0,0.7295,0.1445,9.2,1.7,30.4,1.6,4.3,1.3,32.5,1.7,97.3,3.5,0.7005,0.1416,14.0,2.0,38.4,1.8,9.2,2.1,40.4,1.9,85.7,3.8,0.7563,0.1409,14.0,2.0,38.4,1.8,9.2,2.1,40.4,1.9,85.7,3.8,0.7563,0.1409,1.5,0.7,17.8,1.2,0.7,0.8,18.5,1.3,117.0,12.9,0.5799,0.1707,1.0,0.3864,0.5873,0.461,0.3277,0.55,997.0,500.0,36.0,38.0,33.0,28.97900429457611,130.40320962888666,22.02,0.4864864864864865,0.4782608695652174,0.4647887323943662,0.0001975948317973,0.0002922807125496,0.0029972752043596,0.1049470249463814,0.8724964397357697,0.8144783194959918,0.0731963256940666,0.0598927090425481,0.0830800080255838,0.0062623335345755,0.0048943123326853,0.0133728791894073,0.1380115747451782,0.0465132594108581,0.2216207981109619,0.0,0.763
eng,tgl,MT560_OPUS_Tatoeba,6787,OPUS_bible,9.8,0.5,36.4,0.6,8.7,0.6,38.5,0.6,73.3,1.2,0.5941,0.1095,9.5,0.5,36.4,0.6,8.8,0.6,38.2,0.7,78.2,1.5,0.5855,0.1057,14.0,0.6,41.9,0.6,12.4,0.7,44.1,0.6,68.0,0.9,0.6611,0.1061,13.2,0.6,40.8,0.7,11.9,0.7,42.8,0.7,73.2,1.2,0.6396,0.1192,32.7,1.0,57.8,0.7,27.0,1.1,60.0,0.7,53.5,1.2,0.8102,0.0748,32.7,1.0,57.8,0.7,27.0,1.1,60.0,0.7,53.5,1.2,0.8102,0.0745,0.5,0.1,12.4,0.3,0.4,0.1,13.7,0.3,149.5,7.8,0.2935,0.0661,1.0,0.3864,0.5873,0.461,0.3277,0.55,997.0,1000.0,36.0,38.0,25.0,28.97900429457611,130.40320962888666,131.388,0.4864864864864865,0.4098360655737705,0.3968253968253968,0.0001975948317973,0.0002922807125496,0.0001902761287179,0.1049470249463814,0.0014794477870642,0.2873894114005889,0.0731963256940666,0.0710745008435025,0.1004916811934818,0.0062623335345755,0.0073821232887741,0.0132171116907894,0.1380115747451782,0.1474279761314392,0.0576767325401306,0.0,0.763
eng,zul,MT560_OPUS100,36389,OPUS_bible,0.5,0.2,18.1,0.6,0.0,0.0,21.0,0.6,105.2,1.5,0.5172,0.1145,0.6,0.2,19.6,0.6,0.1,0.1,22.9,0.6,113.4,2.6,0.5286,0.1236,0.2,0.2,17.8,0.5,0.0,0.0,20.9,0.6,107.1,2.1,0.4997,0.1141,0.7,0.2,20.0,0.6,0.0,0.0,23.5,0.7,110.4,2.6,0.5329,0.1153,50.6,1.9,69.6,1.3,32.1,2.1,74.1,1.2,49.0,2.0,0.8267,0.1014,58.7,2.3,74.8,1.5,43.0,2.7,78.7,1.4,41.4,2.5,0.8456,0.0996,0.0,0.0,10.0,0.3,0.0,0.0,11.3,0.3,184.7,13.8,0.3613,0.0615,1.0,0.3423,0.6502,0.5582,0.4646,0.5985,997.0,500.0,37.0,36.0,26.0,30.856271298230187,123.14844533600802,118.22,0.4931506849315068,0.4126984126984127,0.4193548387096774,3.295338965691068e-05,0.0002932097508531,0.0004398578920656,0.7878542622788536,0.8557762183789754,0.1111548323446571,0.0650635964516461,0.0846090149472509,0.0725645809733234,0.0102996444090043,0.0157037241174595,0.0044660630906961,0.0965688228607177,0.1047354340553283,0.0178734064102172,0.0,0.6827
eng,zul,MT560_OPUS100,36389,flores,7.1,0.5,24.9,0.5,0.8,0.3,28.8,0.6,95.8,1.2,0.5856,0.121,8.1,0.6,27.6,0.5,1.3,0.3,31.7,0.6,96.2,1.5,0.592,0.1279,6.9,0.6,26.9,0.5,1.0,0.3,31.1,0.6,94.2,1.6,0.5932,0.1151,7.4,0.5,29.2,0.5,1.3,0.3,33.6,0.6,92.3,0.8,0.5915,0.1144,31.0,1.0,53.2,0.7,13.3,0.8,58.8,0.7,65.7,1.1,0.7806,0.1003,30.2,0.9,52.7,0.7,13.3,0.9,58.4,0.7,67.9,1.1,0.7775,0.105,0.1,0.1,10.2,0.2,0.0,0.0,11.7,0.3,138.5,6.0,0.3614,0.0712,1.0,0.3423,0.6502,0.5582,0.4646,0.5985,997.0,1012.0,37.0,36.0,39.0,30.856271298230187,123.14844533600802,128.3171936758893,0.4931506849315068,0.4736842105263157,0.48,3.295338965691068e-05,0.0002932097508531,0.0003003303633997,0.7878542622788536,0.7925917067768881,0.0005621293057624,0.0650635964516461,0.0653734192367951,0.0100688945859888,0.0102996444090043,0.0112837288325725,0.0096762303888143,0.0965688228607177,0.1010813117027282,0.0005395412445068,0.0,0.6827
eng,zul,MT560_OPUS100,36389,MT560_OPUS_Tatoeba,0.0,0.0,19.1,3.1,0.0,0.0,20.5,4.2,111.5,10.1,0.6093,0.1218,0.0,0.0,24.0,5.0,0.0,0.0,26.5,6.0,131.8,21.3,0.6482,0.1255,0.0,0.0,22.3,3.5,0.0,0.0,23.4,4.3,116.7,14.5,0.6579,0.1224,0.0,0.0,24.2,4.5,0.0,0.0,25.9,5.1,118.7,18.3,0.6246,0.1424,54.0,15.9,74.0,10.6,0.0,0.0,77.0,10.0,47.6,18.5,0.8668,0.1473,47.7,15.1,71.4,10.4,0.0,0.0,75.0,9.9,60.6,22.0,0.8579,0.145,0.0,0.0,13.7,2.0,0.0,0.0,13.5,2.5,193.7,41.2,0.51,0.0957,1.0,0.3423,0.6502,0.5582,0.4646,0.5985,997.0,34.0,37.0,36.0,25.0,30.856271298230187,123.14844533600802,15.735294117647058,0.4931506849315068,0.4032258064516129,0.4098360655737705,3.295338965691068e-05,0.0002932097508531,0.0467289719626168,0.7878542622788536,0.9985900922333047,0.9874899943813684,0.0650635964516461,0.1701353964465459,0.1621164548484197,0.0102996444090043,0.0777410937363175,0.060385715246394,0.0965688228607177,0.0788877606391906,0.2020006775856018,0.0,0.6827
eng,zul,MT560_OPUS100,36389,MT560_OPUS100,20.1,1.3,35.2,1.0,7.2,1.3,38.8,1.1,81.5,1.8,0.7057,0.1591,8.7,0.9,20.2,0.8,0.9,0.7,22.4,0.8,101.8,1.5,0.5988,0.142,17.8,1.3,33.7,1.1,5.2,1.1,36.9,1.1,85.0,2.2,0.707,0.1645,9.3,0.9,22.6,0.9,1.9,0.6,24.9,1.0,98.1,1.7,0.6173,0.1416,28.8,1.6,46.7,1.4,12.6,1.8,51.1,1.4,74.0,2.1,0.7648,0.1614,20.0,1.3,39.7,1.2,6.6,1.5,44.2,1.2,87.9,2.2,0.7348,0.1555,16.8,1.4,28.3,1.2,8.2,1.3,30.6,1.2,92.9,2.3,0.6618,0.1553,1.0,0.3423,0.6502,0.5582,0.4646,0.5985,997.0,1863.0,37.0,36.0,36.0,30.856271298230187,123.14844533600802,25.011808910359637,0.4931506849315068,0.4931506849315068,0.5,3.295338965691068e-05,0.0002932097508531,0.000772581925875,0.7878542622788536,0.9165121563006342,0.3849963004339403,0.0650635964516461,0.0275411499785093,0.0634072483748677,0.0102996444090043,0.0020516993888966,0.0065598459870558,0.0965688228607177,0.0017328262329101,0.1098842620849609,0.0,0.6827
